"Time","data1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","data1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","data1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","data1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","data1 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","data1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","data1 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","gateway1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","gateway1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","gateway1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","gateway1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","gateway1 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","gateway1 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","gateway1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","worker1 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker1 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker3 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker3 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker3 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker3 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","worker3 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker3 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker3 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker4 (digital_ocean) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker4 (digital_ocean) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker4 (digital_ocean) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker4 (digital_ocean) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker4 (digital_ocean) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker4 (digital_ocean) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker6 (hyperstacks) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker6 (hyperstacks) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker6 (hyperstacks) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker6 (hyperstacks) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker6 (hyperstacks) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker6 (hyperstacks) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","scheduler (yorizon) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","scheduler (yorizon) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","scheduler (yorizon) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","scheduler (yorizon) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","scheduler (yorizon) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","scheduler (yorizon) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z"
2026-01-07 05:02:00,19.4 ms,97.9 ms,14.4 ms,111 ms,1.22 ms,0.376 ms,0.665 ms,23.0 ms,98.9 ms,14.5 ms,110 ms,1.50 ms,0.684 ms,0.576 ms,23.9 ms,98.4 ms,15.1 ms,136 ms,1.04 ms,1.03 ms,1.44 ms,23.2 ms,98.0 ms,14.4 ms,108 ms,1.19 ms,0.530 ms,0.677 ms,109 ms,37.1 ms,24.0 ms,19.2 ms,22.9 ms,23.0 ms,37.5 ms,97.9 ms,15.0 ms,14.0 ms,14.7 ms,32.4 ms,109 ms,97.9 ms,98.4 ms,97.7 ms,97.7 ms,98.8 ms
2026-01-07 05:04:00,19.0 ms,97.9 ms,14.1 ms,111 ms,1.24 ms,0.509 ms,0.706 ms,22.7 ms,98.9 ms,14.7 ms,110 ms,1.39 ms,0.636 ms,0.649 ms,23.8 ms,98.6 ms,15.1 ms,136 ms,1.05 ms,1.02 ms,1.39 ms,23.1 ms,97.7 ms,14.2 ms,108 ms,1.21 ms,0.599 ms,0.931 ms,109 ms,36.9 ms,24.1 ms,19.0 ms,22.9 ms,23.2 ms,37.9 ms,97.9 ms,15.0 ms,14.1 ms,14.2 ms,15.2 ms,109 ms,97.7 ms,110 ms,97.9 ms,97.8 ms,98.9 ms
2026-01-07 05:06:00,19.0 ms,97.7 ms,17.8 ms,111 ms,1.03 ms,0.496 ms,0.684 ms,23.1 ms,98.9 ms,128 ms,110 ms,1.32 ms,0.689 ms,0.657 ms,23.6 ms,98.5 ms,15.0 ms,136 ms,1.02 ms,1.22 ms,1.55 ms,23.2 ms,97.8 ms,14.2 ms,108 ms,1.28 ms,0.365 ms,0.714 ms,109 ms,36.9 ms,23.9 ms,19.0 ms,23.0 ms,23.2 ms,37.2 ms,98.4 ms,14.9 ms,14.2 ms,14.2 ms,14.3 ms,109 ms,98.0 ms,98.8 ms,97.7 ms,97.9 ms,98.9 ms
2026-01-07 05:08:00,19.0 ms,97.9 ms,14.4 ms,111 ms,1.05 ms,0.453 ms,0.680 ms,23.2 ms,98.9 ms,14.4 ms,110 ms,1.46 ms,0.635 ms,0.734 ms,23.8 ms,332 ms,15.1 ms,136 ms,1.15 ms,1.01 ms,1.38 ms,23.0 ms,97.9 ms,53.2 ms,108 ms,1.23 ms,0.540 ms,0.731 ms,109 ms,37.3 ms,23.8 ms,18.8 ms,23.1 ms,23.1 ms,37.4 ms,97.9 ms,15.0 ms,14.2 ms,14.0 ms,14.5 ms,110 ms,97.8 ms,98.6 ms,97.7 ms,97.7 ms,98.8 ms
2026-01-07 05:10:00,18.9 ms,97.8 ms,14.3 ms,111 ms,1.06 ms,0.392 ms,0.706 ms,22.7 ms,98.9 ms,14.6 ms,110 ms,1.47 ms,0.758 ms,0.509 ms,23.7 ms,98.6 ms,15.1 ms,136 ms,1.10 ms,1.04 ms,1.37 ms,24.2 ms,97.8 ms,14.1 ms,108 ms,1.08 ms,0.591 ms,0.709 ms,109 ms,37.6 ms,24.2 ms,19.0 ms,23.0 ms,23.0 ms,37.4 ms,97.9 ms,15.1 ms,14.2 ms,19.2 ms,14.4 ms,110 ms,97.9 ms,98.6 ms,97.9 ms,97.8 ms,98.9 ms
2026-01-07 05:12:00,19.0 ms,97.7 ms,14.6 ms,111 ms,1.31 ms,0.480 ms,0.761 ms,22.6 ms,98.8 ms,14.4 ms,110 ms,1.35 ms,0.663 ms,0.644 ms,24.2 ms,100 ms,15.1 ms,136 ms,1.01 ms,0.999 ms,1.21 ms,23.0 ms,97.8 ms,37.1 ms,108 ms,1.15 ms,0.618 ms,0.714 ms,109 ms,37.5 ms,24.3 ms,18.8 ms,23.0 ms,23.2 ms,37.3 ms,97.8 ms,14.9 ms,14.3 ms,14.1 ms,16.6 ms,109 ms,99.0 ms,98.6 ms,97.8 ms,97.8 ms,98.9 ms
2026-01-07 05:14:00,19.1 ms,97.8 ms,14.2 ms,111 ms,1.29 ms,0.393 ms,0.707 ms,22.7 ms,98.9 ms,21.3 ms,110 ms,1.33 ms,0.626 ms,0.514 ms,23.6 ms,99.7 ms,15.0 ms,136 ms,1.03 ms,1.00 ms,1.36 ms,23.0 ms,97.8 ms,14.4 ms,108 ms,1.27 ms,0.601 ms,0.997 ms,109 ms,37.6 ms,24.1 ms,19.0 ms,23.2 ms,23.0 ms,37.5 ms,108 ms,14.9 ms,14.2 ms,13.9 ms,14.5 ms,109 ms,98.0 ms,99.7 ms,97.9 ms,97.8 ms,98.8 ms
2026-01-07 05:16:00,18.9 ms,97.7 ms,14.3 ms,111 ms,1.09 ms,0.361 ms,0.826 ms,22.6 ms,99.0 ms,62.3 ms,110 ms,1.45 ms,0.604 ms,0.624 ms,23.7 ms,99.7 ms,15.8 ms,136 ms,1.19 ms,1.00 ms,2.03 ms,22.9 ms,97.8 ms,14.3 ms,108 ms,1.05 ms,0.520 ms,0.789 ms,109 ms,37.6 ms,23.7 ms,19.2 ms,23.2 ms,23.2 ms,37.3 ms,98.0 ms,15.6 ms,14.1 ms,14.2 ms,14.7 ms,110 ms,97.8 ms,99.7 ms,97.7 ms,97.7 ms,98.9 ms
2026-01-07 05:18:00,18.8 ms,97.9 ms,14.8 ms,111 ms,1.27 ms,0.387 ms,0.648 ms,23.3 ms,98.9 ms,14.7 ms,110 ms,1.38 ms,0.667 ms,0.531 ms,23.6 ms,98.5 ms,15.1 ms,136 ms,1.03 ms,1.30 ms,1.52 ms,23.0 ms,97.7 ms,14.2 ms,108 ms,1.13 ms,0.415 ms,0.496 ms,109 ms,37.4 ms,24.0 ms,18.9 ms,23.1 ms,22.9 ms,37.7 ms,97.9 ms,14.9 ms,14.0 ms,14.4 ms,14.3 ms,109 ms,120 ms,99.5 ms,97.7 ms,97.7 ms,98.9 ms
2026-01-07 05:20:00,19.4 ms,98.8 ms,14.2 ms,111 ms,1.15 ms,0.363 ms,0.651 ms,22.9 ms,98.9 ms,14.6 ms,110 ms,1.46 ms,0.629 ms,0.624 ms,23.8 ms,98.7 ms,15.1 ms,136 ms,1.11 ms,1.10 ms,1.31 ms,23.0 ms,98.7 ms,14.2 ms,108 ms,18.1 ms,0.335 ms,0.727 ms,109 ms,37.5 ms,24.1 ms,18.9 ms,23.0 ms,23.3 ms,37.7 ms,98.0 ms,15.0 ms,14.1 ms,14.2 ms,30.1 ms,109 ms,98.0 ms,98.6 ms,98.7 ms,98.6 ms,98.8 ms
2026-01-07 05:22:00,19.3 ms,98.8 ms,14.8 ms,111 ms,1.41 ms,0.350 ms,0.672 ms,22.8 ms,98.9 ms,14.7 ms,110 ms,9.94 ms,0.633 ms,0.563 ms,23.6 ms,98.7 ms,48.8 ms,136 ms,1.06 ms,1.02 ms,1.56 ms,23.0 ms,98.7 ms,14.7 ms,108 ms,1.17 ms,0.442 ms,0.692 ms,109 ms,37.6 ms,24.3 ms,19.1 ms,23.2 ms,22.9 ms,38.4 ms,99.1 ms,51.7 ms,15.7 ms,14.3 ms,14.9 ms,109 ms,97.9 ms,98.5 ms,98.9 ms,98.7 ms,98.8 ms
2026-01-07 05:24:00,18.9 ms,98.0 ms,14.6 ms,111 ms,1.21 ms,0.512 ms,0.719 ms,22.9 ms,98.9 ms,14.7 ms,110 ms,1.46 ms,0.657 ms,0.771 ms,23.8 ms,98.5 ms,15.6 ms,136 ms,1.12 ms,1.05 ms,8.34 ms,24.3 ms,97.8 ms,14.4 ms,108 ms,1.27 ms,0.596 ms,0.771 ms,109 ms,37.6 ms,23.9 ms,19.2 ms,23.0 ms,22.8 ms,37.3 ms,98.0 ms,15.2 ms,14.4 ms,14.1 ms,14.4 ms,110 ms,97.8 ms,98.5 ms,98.8 ms,97.8 ms,98.8 ms
2026-01-07 05:26:00,19.0 ms,98.0 ms,23.3 ms,111 ms,1.28 ms,0.860 ms,0.721 ms,23.5 ms,98.8 ms,14.9 ms,110 ms,1.25 ms,0.649 ms,0.700 ms,23.7 ms,98.6 ms,15.2 ms,136 ms,1.49 ms,1.18 ms,1.55 ms,23.3 ms,97.8 ms,14.4 ms,108 ms,1.31 ms,0.388 ms,0.572 ms,109 ms,37.6 ms,24.2 ms,19.1 ms,22.9 ms,23.0 ms,37.1 ms,98.0 ms,18.8 ms,14.3 ms,14.2 ms,14.5 ms,109 ms,97.9 ms,98.8 ms,97.9 ms,97.8 ms,98.8 ms
2026-01-07 05:28:00,19.1 ms,98.8 ms,14.4 ms,111 ms,1.34 ms,0.385 ms,0.761 ms,22.9 ms,98.8 ms,14.6 ms,110 ms,1.31 ms,0.617 ms,0.643 ms,23.6 ms,98.7 ms,15.2 ms,136 ms,1.16 ms,1.17 ms,1.37 ms,23.0 ms,98.7 ms,14.4 ms,108 ms,1.17 ms,0.377 ms,0.714 ms,109 ms,37.8 ms,24.3 ms,19.2 ms,23.1 ms,23.0 ms,76.2 ms,97.8 ms,15.3 ms,14.5 ms,14.1 ms,14.6 ms,110 ms,98.0 ms,98.7 ms,98.9 ms,97.8 ms,98.8 ms
2026-01-07 05:30:00,19.1 ms,98.8 ms,15.0 ms,111 ms,0.965 ms,0.376 ms,0.727 ms,22.8 ms,98.8 ms,16.7 ms,110 ms,1.42 ms,0.623 ms,0.628 ms,23.6 ms,98.5 ms,15.0 ms,136 ms,0.982 ms,9.04 ms,1.48 ms,23.5 ms,98.6 ms,14.6 ms,108 ms,1.37 ms,0.568 ms,1.22 ms,109 ms,86.7 ms,24.2 ms,19.0 ms,23.0 ms,23.1 ms,76.2 ms,114 ms,15.0 ms,14.8 ms,15.8 ms,15.1 ms,109 ms,97.8 ms,98.5 ms,98.7 ms,98.6 ms,98.8 ms
2026-01-07 05:32:00,19.1 ms,98.8 ms,14.6 ms,111 ms,1.24 ms,0.545 ms,0.762 ms,22.9 ms,98.8 ms,14.7 ms,110 ms,3.98 ms,0.671 ms,0.634 ms,23.6 ms,98.7 ms,15.1 ms,136 ms,1.07 ms,1.06 ms,1.36 ms,23.0 ms,98.9 ms,14.6 ms,108 ms,1.21 ms,0.538 ms,0.750 ms,109 ms,38.0 ms,23.9 ms,19.3 ms,23.1 ms,22.9 ms,37.6 ms,97.9 ms,15.2 ms,14.5 ms,14.3 ms,14.6 ms,109 ms,98.0 ms,98.7 ms,98.7 ms,98.6 ms,98.8 ms
2026-01-07 05:34:00,19.4 ms,98.8 ms,14.8 ms,111 ms,1.17 ms,0.401 ms,0.747 ms,22.7 ms,98.0 ms,14.6 ms,110 ms,1.64 ms,0.691 ms,0.602 ms,23.5 ms,98.4 ms,15.1 ms,136 ms,1.01 ms,1.04 ms,1.36 ms,23.0 ms,98.7 ms,14.7 ms,108 ms,1.31 ms,0.441 ms,0.663 ms,109 ms,37.4 ms,24.2 ms,18.9 ms,22.9 ms,23.1 ms,37.3 ms,98.3 ms,14.8 ms,15.2 ms,14.4 ms,14.7 ms,109 ms,97.8 ms,98.5 ms,99.3 ms,98.5 ms,98.0 ms
2026-01-07 05:36:00,18.9 ms,98.6 ms,14.4 ms,111 ms,1.33 ms,0.388 ms,0.666 ms,23.0 ms,97.9 ms,14.6 ms,110 ms,1.44 ms,0.739 ms,0.667 ms,23.6 ms,98.5 ms,15.2 ms,136 ms,1.24 ms,1.02 ms,1.28 ms,23.2 ms,98.5 ms,14.4 ms,108 ms,1.16 ms,0.468 ms,0.706 ms,109 ms,37.4 ms,24.0 ms,19.1 ms,23.3 ms,23.4 ms,37.3 ms,97.7 ms,14.9 ms,14.5 ms,14.4 ms,14.5 ms,109 ms,98.1 ms,98.5 ms,98.5 ms,98.5 ms,97.8 ms
2026-01-07 05:38:00,19.0 ms,98.5 ms,14.2 ms,111 ms,1.28 ms,0.350 ms,0.720 ms,22.7 ms,97.9 ms,16.1 ms,110 ms,1.90 ms,0.772 ms,0.725 ms,24.0 ms,98.5 ms,15.1 ms,136 ms,1.29 ms,1.02 ms,1.22 ms,23.0 ms,98.4 ms,14.4 ms,108 ms,1.20 ms,0.625 ms,0.811 ms,110 ms,59.3 ms,24.3 ms,18.9 ms,23.2 ms,22.9 ms,38.2 ms,99.1 ms,14.9 ms,14.2 ms,14.2 ms,14.5 ms,109 ms,97.9 ms,98.5 ms,98.6 ms,98.4 ms,97.9 ms
2026-01-07 05:40:00,19.5 ms,97.8 ms,14.2 ms,111 ms,1.30 ms,0.517 ms,0.679 ms,22.7 ms,98.0 ms,14.6 ms,110 ms,1.48 ms,0.739 ms,0.624 ms,23.7 ms,98.5 ms,15.2 ms,136 ms,1.19 ms,1.03 ms,1.27 ms,23.1 ms,97.8 ms,14.8 ms,108 ms,1.16 ms,0.520 ms,0.677 ms,109 ms,37.8 ms,24.2 ms,19.3 ms,22.9 ms,23.4 ms,38.2 ms,98.1 ms,14.9 ms,14.2 ms,14.7 ms,16.5 ms,109 ms,98.0 ms,98.4 ms,98.5 ms,98.4 ms,97.9 ms
2026-01-07 05:42:00,19.1 ms,98.6 ms,14.4 ms,111 ms,1.37 ms,0.432 ms,0.671 ms,23.8 ms,98.0 ms,14.5 ms,110 ms,1.77 ms,0.602 ms,0.629 ms,24.4 ms,98.4 ms,15.2 ms,136 ms,1.09 ms,1.13 ms,1.27 ms,23.1 ms,98.5 ms,14.5 ms,108 ms,1.15 ms,0.580 ms,0.751 ms,109 ms,41.6 ms,23.7 ms,19.0 ms,23.1 ms,23.5 ms,37.6 ms,98.1 ms,49.2 ms,14.8 ms,14.4 ms,14.3 ms,109 ms,97.8 ms,98.6 ms,98.5 ms,98.4 ms,98.0 ms
2026-01-07 05:44:00,19.1 ms,98.6 ms,15.5 ms,111 ms,1.13 ms,0.362 ms,0.700 ms,23.5 ms,98.1 ms,14.6 ms,110 ms,9.80 ms,0.738 ms,0.552 ms,23.8 ms,98.6 ms,14.9 ms,136 ms,1.06 ms,1.04 ms,1.51 ms,23.2 ms,98.4 ms,14.5 ms,108 ms,1.24 ms,0.508 ms,0.563 ms,109 ms,37.6 ms,23.7 ms,19.3 ms,23.4 ms,23.2 ms,37.5 ms,97.8 ms,14.9 ms,14.6 ms,14.6 ms,14.5 ms,109 ms,97.9 ms,98.5 ms,98.5 ms,98.4 ms,97.9 ms
2026-01-07 05:46:00,19.0 ms,98.6 ms,14.8 ms,111 ms,0.983 ms,0.563 ms,0.719 ms,22.9 ms,97.9 ms,14.4 ms,110 ms,1.34 ms,0.614 ms,0.582 ms,24.1 ms,98.5 ms,14.9 ms,136 ms,1.05 ms,1.09 ms,1.54 ms,23.4 ms,98.4 ms,14.5 ms,108 ms,1.19 ms,0.743 ms,0.746 ms,109 ms,37.6 ms,24.0 ms,18.8 ms,23.2 ms,23.1 ms,47.2 ms,98.0 ms,15.2 ms,14.3 ms,14.5 ms,14.5 ms,109 ms,97.9 ms,98.4 ms,98.5 ms,97.9 ms,98.1 ms
2026-01-07 05:48:00,19.1 ms,97.9 ms,14.3 ms,111 ms,33.2 ms,0.360 ms,0.671 ms,22.6 ms,98.0 ms,14.7 ms,110 ms,1.35 ms,0.668 ms,0.633 ms,23.8 ms,98.6 ms,46.3 ms,136 ms,1.12 ms,1.06 ms,1.38 ms,24.1 ms,97.8 ms,14.2 ms,108 ms,1.19 ms,0.537 ms,0.731 ms,110 ms,37.5 ms,24.1 ms,19.2 ms,23.2 ms,22.7 ms,37.4 ms,145 ms,15.1 ms,14.2 ms,14.2 ms,14.8 ms,109 ms,97.9 ms,98.7 ms,98.4 ms,98.0 ms,97.9 ms
2026-01-07 05:50:00,18.9 ms,98.5 ms,14.7 ms,111 ms,1.14 ms,0.469 ms,0.812 ms,23.0 ms,98.1 ms,14.7 ms,110 ms,1.46 ms,0.586 ms,0.654 ms,24.3 ms,98.6 ms,14.8 ms,136 ms,1.08 ms,1.11 ms,1.43 ms,23.4 ms,98.1 ms,14.2 ms,108 ms,1.07 ms,0.674 ms,0.894 ms,109 ms,39.5 ms,24.4 ms,19.0 ms,23.5 ms,23.2 ms,37.4 ms,98.0 ms,14.9 ms,14.5 ms,22.6 ms,15.1 ms,109 ms,97.7 ms,98.7 ms,98.0 ms,97.8 ms,97.9 ms
2026-01-07 05:52:00,19.1 ms,98.5 ms,14.6 ms,111 ms,1.22 ms,0.412 ms,0.705 ms,22.9 ms,98.1 ms,14.8 ms,110 ms,1.30 ms,0.620 ms,0.564 ms,24.0 ms,98.7 ms,15.0 ms,136 ms,1.09 ms,1.17 ms,1.36 ms,23.2 ms,97.8 ms,19.5 ms,108 ms,1.30 ms,0.584 ms,0.733 ms,109 ms,37.7 ms,23.9 ms,18.9 ms,23.2 ms,22.8 ms,38.1 ms,97.9 ms,15.1 ms,14.4 ms,14.0 ms,14.8 ms,110 ms,97.9 ms,98.6 ms,98.4 ms,97.9 ms,98.1 ms
2026-01-07 05:54:00,19.2 ms,99.3 ms,14.5 ms,111 ms,1.16 ms,0.526 ms,0.701 ms,22.9 ms,98.1 ms,14.6 ms,110 ms,1.28 ms,0.614 ms,0.657 ms,24.1 ms,102 ms,15.1 ms,136 ms,0.969 ms,1.15 ms,1.34 ms,23.5 ms,98.8 ms,14.5 ms,108 ms,1.37 ms,0.467 ms,0.861 ms,109 ms,38.2 ms,24.5 ms,19.0 ms,23.0 ms,23.2 ms,38.1 ms,98.0 ms,15.1 ms,14.5 ms,15.9 ms,14.7 ms,109 ms,97.9 ms,98.7 ms,99.4 ms,97.8 ms,98.1 ms
2026-01-07 05:56:00,18.8 ms,99.3 ms,14.5 ms,111 ms,1.09 ms,0.356 ms,0.694 ms,22.7 ms,98.1 ms,14.7 ms,110 ms,1.51 ms,0.680 ms,0.615 ms,99.8 ms,98.5 ms,14.8 ms,136 ms,1.01 ms,1.51 ms,1.25 ms,23.0 ms,98.9 ms,14.5 ms,108 ms,1.07 ms,0.481 ms,0.715 ms,109 ms,38.2 ms,24.2 ms,19.2 ms,23.2 ms,23.2 ms,37.2 ms,105 ms,15.4 ms,14.3 ms,16.6 ms,14.8 ms,110 ms,99.1 ms,98.5 ms,99.2 ms,99.1 ms,98.1 ms
2026-01-07 05:58:00,18.9 ms,99.3 ms,14.7 ms,111 ms,1.02 ms,0.514 ms,0.757 ms,22.7 ms,99.0 ms,14.8 ms,110 ms,1.46 ms,0.606 ms,0.722 ms,24.3 ms,99.6 ms,15.4 ms,136 ms,1.01 ms,1.04 ms,1.31 ms,23.4 ms,98.8 ms,14.2 ms,108 ms,1.11 ms,0.464 ms,0.897 ms,110 ms,37.9 ms,24.3 ms,19.0 ms,23.4 ms,23.3 ms,37.7 ms,97.9 ms,15.3 ms,14.5 ms,14.2 ms,14.9 ms,110 ms,135 ms,99.7 ms,99.4 ms,98.8 ms,99.0 ms
2026-01-07 06:00:00,19.2 ms,99.3 ms,14.1 ms,111 ms,1.49 ms,0.407 ms,0.694 ms,23.1 ms,99.0 ms,14.4 ms,110 ms,1.36 ms,0.636 ms,0.598 ms,23.8 ms,99.8 ms,17.5 ms,136 ms,1.08 ms,1.01 ms,1.28 ms,23.2 ms,98.8 ms,14.2 ms,108 ms,1.07 ms,0.567 ms,0.995 ms,109 ms,37.7 ms,24.0 ms,19.0 ms,22.9 ms,23.7 ms,37.7 ms,99.3 ms,15.3 ms,14.3 ms,14.2 ms,14.8 ms,110 ms,98.0 ms,99.6 ms,99.2 ms,98.9 ms,99.0 ms
2026-01-07 06:02:00,19.1 ms,99.3 ms,14.3 ms,111 ms,1.32 ms,0.394 ms,0.693 ms,23.6 ms,98.1 ms,14.6 ms,110 ms,1.45 ms,0.625 ms,0.599 ms,24.1 ms,100 ms,15.2 ms,136 ms,1.19 ms,1.17 ms,1.34 ms,23.0 ms,98.8 ms,20.7 ms,108 ms,1.20 ms,0.487 ms,0.619 ms,109 ms,39.5 ms,24.2 ms,19.1 ms,23.1 ms,23.7 ms,37.9 ms,98.2 ms,15.1 ms,14.2 ms,14.3 ms,14.5 ms,109 ms,97.9 ms,99.7 ms,99.3 ms,99.0 ms,99.0 ms
2026-01-07 06:04:00,19.2 ms,98.4 ms,14.6 ms,111 ms,1.09 ms,0.435 ms,0.655 ms,23.1 ms,98.1 ms,14.4 ms,110 ms,1.51 ms,0.700 ms,0.643 ms,23.9 ms,98.7 ms,16.0 ms,136 ms,1.03 ms,7.59 ms,1.31 ms,23.4 ms,97.8 ms,21.8 ms,108 ms,1.06 ms,0.743 ms,0.644 ms,109 ms,38.0 ms,24.4 ms,19.1 ms,24.8 ms,23.3 ms,37.7 ms,99.2 ms,15.7 ms,16.2 ms,14.3 ms,14.5 ms,109 ms,97.9 ms,99.6 ms,98.5 ms,97.8 ms,98.1 ms
2026-01-07 06:06:00,19.3 ms,98.5 ms,14.3 ms,111 ms,1.09 ms,0.417 ms,0.683 ms,22.5 ms,98.1 ms,14.3 ms,110 ms,1.23 ms,0.745 ms,0.692 ms,24.0 ms,98.7 ms,41.3 ms,136 ms,0.964 ms,1.02 ms,1.31 ms,23.2 ms,97.8 ms,14.2 ms,108 ms,1.17 ms,0.357 ms,0.580 ms,109 ms,38.0 ms,24.2 ms,18.7 ms,23.5 ms,23.1 ms,37.2 ms,98.1 ms,15.1 ms,14.1 ms,14.1 ms,14.6 ms,109 ms,98.3 ms,98.5 ms,98.4 ms,97.9 ms,98.3 ms
2026-01-07 06:08:00,19.1 ms,98.4 ms,14.4 ms,111 ms,1.24 ms,0.460 ms,0.927 ms,22.6 ms,98.1 ms,14.4 ms,110 ms,1.27 ms,0.632 ms,0.568 ms,24.2 ms,98.5 ms,15.6 ms,136 ms,1.06 ms,21.6 ms,1.49 ms,23.3 ms,97.8 ms,14.3 ms,108 ms,4.42 ms,0.669 ms,0.868 ms,109 ms,37.2 ms,24.2 ms,19.1 ms,23.2 ms,22.7 ms,37.4 ms,98.0 ms,15.2 ms,14.2 ms,14.2 ms,14.3 ms,109 ms,98.1 ms,98.7 ms,98.4 ms,97.8 ms,98.2 ms
