"Time","data1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","data1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","data1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","data1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","data1 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","data1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","data1 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","gateway1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","gateway1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","gateway1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","gateway1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","gateway1 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","gateway1 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","gateway1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","worker1 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker1 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker3 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker3 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker3 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker3 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","worker3 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker3 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker3 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker4 (digital_ocean) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker4 (digital_ocean) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker4 (digital_ocean) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker4 (digital_ocean) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker4 (digital_ocean) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker4 (digital_ocean) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker6 (hyperstacks) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker6 (hyperstacks) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker6 (hyperstacks) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker6 (hyperstacks) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker6 (hyperstacks) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker6 (hyperstacks) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","scheduler (yorizon) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","scheduler (yorizon) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","scheduler (yorizon) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","scheduler (yorizon) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","scheduler (yorizon) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","scheduler (yorizon) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","scheduler (yorizon) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z"
2026-01-05 09:40:00,18.8 ms,97.8 ms,14.1 ms,111 ms,1.30 ms,0.434 ms,0.657 ms,22.9 ms,98.9 ms,19.9 ms,110 ms,1.41 ms,0.734 ms,0.632 ms,23.8 ms,99.9 ms,15.2 ms,136 ms,1.22 ms,0.989 ms,1.50 ms,23.4 ms,97.8 ms,14.9 ms,108 ms,1.04 ms,0.415 ms,0.687 ms,110 ms,37.9 ms,23.9 ms,18.9 ms,23.1 ms,23.1 ms,38.0 ms,99.0 ms,14.8 ms,16.7 ms,14.9 ms,15.4 ms,110 ms,98.8 ms,35.1 ms,99.8 ms,98.0 ms,97.9 ms,98.9 ms
2026-01-05 09:45:00,18.7 ms,97.9 ms,14.4 ms,111 ms,1.03 ms,0.354 ms,0.650 ms,22.5 ms,98.6 ms,15.2 ms,110 ms,1.59 ms,0.563 ms,0.589 ms,24.3 ms,100 ms,15.8 ms,136 ms,1.03 ms,1.01 ms,1.37 ms,23.4 ms,97.7 ms,14.3 ms,108 ms,1.10 ms,0.343 ms,0.810 ms,109 ms,38.0 ms,24.3 ms,18.7 ms,23.4 ms,22.9 ms,38.2 ms,98.8 ms,15.4 ms,14.4 ms,14.0 ms,15.0 ms,109 ms,98.6 ms,35.1 ms,99.6 ms,97.9 ms,97.7 ms,98.0 ms
2026-01-05 09:50:00,18.6 ms,97.8 ms,14.6 ms,111 ms,1.08 ms,0.594 ms,0.660 ms,22.6 ms,98.0 ms,15.6 ms,110 ms,1.50 ms,0.617 ms,0.593 ms,24.0 ms,101 ms,15.7 ms,136 ms,1.05 ms,1.09 ms,1.48 ms,24.8 ms,97.8 ms,16.3 ms,108 ms,0.991 ms,0.373 ms,0.617 ms,109 ms,45.4 ms,23.9 ms,18.8 ms,23.3 ms,22.8 ms,46.2 ms,98.9 ms,15.2 ms,14.3 ms,16.1 ms,15.0 ms,110 ms,98.8 ms,35.1 ms,98.8 ms,97.8 ms,97.7 ms,98.3 ms
2026-01-05 09:55:00,19.1 ms,97.9 ms,16.7 ms,111 ms,1.18 ms,0.573 ms,0.848 ms,22.7 ms,98.0 ms,15.1 ms,110 ms,1.38 ms,0.491 ms,0.564 ms,23.8 ms,99.7 ms,15.0 ms,136 ms,0.985 ms,1.03 ms,1.36 ms,23.5 ms,97.8 ms,14.4 ms,108 ms,1.14 ms,0.491 ms,0.907 ms,109 ms,38.4 ms,24.0 ms,19.0 ms,23.2 ms,23.0 ms,37.7 ms,101 ms,15.0 ms,14.4 ms,14.2 ms,14.9 ms,110 ms,98.5 ms,35.1 ms,99.7 ms,97.8 ms,97.7 ms,97.9 ms
2026-01-05 10:00:00,19.0 ms,97.7 ms,14.2 ms,111 ms,1.15 ms,0.590 ms,0.719 ms,22.8 ms,97.9 ms,15.2 ms,110 ms,1.41 ms,0.603 ms,0.834 ms,23.9 ms,99.6 ms,14.8 ms,136 ms,1.07 ms,1.14 ms,1.42 ms,23.3 ms,97.7 ms,14.4 ms,108 ms,1.05 ms,0.397 ms,0.762 ms,109 ms,76.4 ms,23.7 ms,19.1 ms,23.2 ms,22.8 ms,38.5 ms,98.8 ms,14.9 ms,14.5 ms,14.4 ms,14.9 ms,109 ms,98.6 ms,35.1 ms,99.6 ms,97.9 ms,97.7 ms,98.0 ms
2026-01-05 10:05:00,18.9 ms,99.1 ms,14.5 ms,111 ms,1.29 ms,0.561 ms,0.725 ms,22.9 ms,98.0 ms,14.9 ms,110 ms,1.36 ms,0.654 ms,0.588 ms,24.2 ms,99.6 ms,14.9 ms,136 ms,1.08 ms,1.07 ms,1.47 ms,23.1 ms,98.7 ms,14.0 ms,108 ms,0.999 ms,0.400 ms,0.778 ms,109 ms,37.9 ms,23.7 ms,18.8 ms,23.2 ms,23.0 ms,37.8 ms,98.6 ms,15.5 ms,14.3 ms,14.1 ms,15.6 ms,109 ms,99.1 ms,35.1 ms,99.8 ms,99.4 ms,98.6 ms,97.9 ms
2026-01-05 10:10:00,18.9 ms,97.8 ms,14.3 ms,111 ms,1.30 ms,0.514 ms,0.844 ms,23.2 ms,98.0 ms,16.4 ms,110 ms,1.57 ms,0.615 ms,0.643 ms,24.3 ms,98.5 ms,14.8 ms,136 ms,0.993 ms,1.06 ms,1.45 ms,23.3 ms,97.9 ms,14.2 ms,108 ms,0.989 ms,0.454 ms,0.824 ms,109 ms,38.9 ms,24.1 ms,18.9 ms,23.5 ms,22.6 ms,37.6 ms,98.7 ms,14.7 ms,14.6 ms,14.3 ms,15.2 ms,110 ms,104 ms,35.1 ms,98.9 ms,97.8 ms,97.7 ms,98.0 ms
2026-01-05 10:15:00,18.7 ms,98.9 ms,14.3 ms,111 ms,1.37 ms,0.612 ms,0.705 ms,22.6 ms,98.0 ms,15.0 ms,110 ms,1.53 ms,0.518 ms,0.645 ms,23.9 ms,98.8 ms,14.8 ms,136 ms,1.16 ms,0.972 ms,1.46 ms,23.8 ms,98.7 ms,14.3 ms,108 ms,0.980 ms,0.413 ms,0.989 ms,109 ms,37.4 ms,23.8 ms,18.7 ms,23.4 ms,22.8 ms,38.1 ms,98.8 ms,15.1 ms,14.4 ms,14.2 ms,21.9 ms,110 ms,98.8 ms,35.1 ms,98.6 ms,98.9 ms,98.7 ms,98.0 ms
2026-01-05 10:20:00,18.8 ms,97.8 ms,14.3 ms,111 ms,1.18 ms,0.572 ms,0.834 ms,22.8 ms,98.0 ms,15.4 ms,110 ms,1.61 ms,0.548 ms,0.657 ms,24.0 ms,98.5 ms,14.9 ms,136 ms,1.08 ms,1.13 ms,1.43 ms,23.1 ms,97.8 ms,14.3 ms,108 ms,1.09 ms,0.373 ms,0.649 ms,109 ms,37.5 ms,23.7 ms,18.8 ms,23.4 ms,22.8 ms,37.7 ms,98.7 ms,16.3 ms,14.6 ms,15.1 ms,15.3 ms,109 ms,98.7 ms,35.1 ms,98.5 ms,97.9 ms,97.8 ms,98.0 ms
2026-01-05 10:25:00,19.1 ms,97.9 ms,14.5 ms,111 ms,1.31 ms,0.442 ms,0.685 ms,22.6 ms,98.0 ms,15.2 ms,110 ms,1.41 ms,0.713 ms,0.616 ms,23.9 ms,98.7 ms,15.1 ms,136 ms,1.05 ms,1.20 ms,1.54 ms,23.4 ms,97.9 ms,14.1 ms,108 ms,1.10 ms,0.507 ms,0.592 ms,109 ms,37.6 ms,24.1 ms,19.1 ms,23.1 ms,22.9 ms,37.7 ms,98.7 ms,15.3 ms,14.4 ms,15.7 ms,15.3 ms,109 ms,98.9 ms,35.1 ms,98.5 ms,97.8 ms,97.7 ms,98.0 ms
2026-01-05 10:30:00,18.8 ms,97.9 ms,30.8 ms,111 ms,1.27 ms,0.456 ms,0.705 ms,22.8 ms,98.0 ms,16.3 ms,110 ms,1.48 ms,0.568 ms,0.562 ms,24.1 ms,98.6 ms,15.0 ms,136 ms,1.24 ms,1.02 ms,1.38 ms,23.1 ms,97.8 ms,14.0 ms,108 ms,1.01 ms,0.351 ms,0.740 ms,109 ms,38.1 ms,24.0 ms,18.9 ms,23.1 ms,22.6 ms,38.4 ms,99.8 ms,15.0 ms,21.1 ms,14.1 ms,15.8 ms,109 ms,98.7 ms,35.1 ms,98.7 ms,97.9 ms,97.8 ms,98.0 ms
2026-01-05 10:35:00,18.8 ms,97.9 ms,14.3 ms,111 ms,1.29 ms,0.370 ms,0.709 ms,23.1 ms,97.9 ms,14.9 ms,110 ms,1.51 ms,0.480 ms,0.719 ms,23.9 ms,98.7 ms,56.3 ms,136 ms,1.00 ms,1.39 ms,1.47 ms,23.2 ms,97.7 ms,15.6 ms,108 ms,1.06 ms,0.371 ms,0.616 ms,109 ms,37.8 ms,23.9 ms,18.8 ms,23.2 ms,22.9 ms,38.2 ms,98.8 ms,70.6 ms,14.3 ms,13.9 ms,15.2 ms,109 ms,98.7 ms,35.1 ms,98.5 ms,98.0 ms,98.3 ms,98.0 ms
2026-01-05 10:40:00,18.9 ms,97.8 ms,14.3 ms,111 ms,1.10 ms,0.467 ms,0.651 ms,22.6 ms,98.0 ms,15.3 ms,110 ms,1.39 ms,0.598 ms,0.660 ms,24.3 ms,98.8 ms,15.2 ms,136 ms,1.06 ms,1.21 ms,1.46 ms,26.8 ms,97.8 ms,14.5 ms,108 ms,1.15 ms,0.378 ms,0.733 ms,109 ms,37.4 ms,23.8 ms,18.9 ms,26.5 ms,22.6 ms,37.8 ms,122 ms,15.1 ms,14.5 ms,14.2 ms,15.4 ms,109 ms,99.0 ms,35.1 ms,98.8 ms,97.9 ms,97.8 ms,98.1 ms
2026-01-05 10:45:00,18.9 ms,97.9 ms,14.3 ms,111 ms,1.00 ms,0.557 ms,0.674 ms,22.6 ms,98.0 ms,15.3 ms,110 ms,1.50 ms,0.881 ms,0.654 ms,24.1 ms,98.7 ms,15.2 ms,136 ms,0.956 ms,1.02 ms,1.41 ms,23.3 ms,97.8 ms,14.1 ms,108 ms,1.00 ms,0.360 ms,0.951 ms,109 ms,37.7 ms,24.1 ms,19.1 ms,23.3 ms,22.9 ms,45.5 ms,99.0 ms,15.1 ms,14.5 ms,14.2 ms,15.2 ms,109 ms,98.8 ms,35.1 ms,98.7 ms,98.1 ms,97.8 ms,98.0 ms
2026-01-05 10:50:00,18.7 ms,97.8 ms,14.4 ms,111 ms,1.25 ms,0.369 ms,0.641 ms,22.6 ms,98.3 ms,14.9 ms,110 ms,1.57 ms,0.706 ms,0.566 ms,24.1 ms,98.8 ms,15.1 ms,136 ms,1.16 ms,1.04 ms,1.39 ms,23.4 ms,97.7 ms,14.3 ms,108 ms,1.18 ms,0.394 ms,0.658 ms,110 ms,37.6 ms,24.4 ms,18.8 ms,23.6 ms,22.6 ms,37.4 ms,98.6 ms,15.1 ms,14.4 ms,14.2 ms,14.8 ms,109 ms,99.4 ms,35.1 ms,98.8 ms,97.8 ms,97.7 ms,98.0 ms
2026-01-05 10:55:00,19.0 ms,97.8 ms,21.5 ms,111 ms,0.933 ms,0.554 ms,0.684 ms,23.3 ms,98.0 ms,15.2 ms,110 ms,1.31 ms,0.679 ms,0.894 ms,24.1 ms,98.6 ms,15.0 ms,136 ms,0.994 ms,0.974 ms,1.35 ms,25.5 ms,97.8 ms,14.2 ms,108 ms,1.08 ms,0.446 ms,0.688 ms,110 ms,37.8 ms,24.1 ms,19.1 ms,29.1 ms,22.6 ms,38.3 ms,98.5 ms,15.2 ms,14.6 ms,14.3 ms,14.9 ms,109 ms,98.9 ms,35.1 ms,98.6 ms,97.8 ms,97.8 ms,97.9 ms
2026-01-05 11:00:00,19.0 ms,97.8 ms,16.1 ms,111 ms,1.11 ms,0.388 ms,0.730 ms,22.7 ms,97.9 ms,15.1 ms,110 ms,1.51 ms,0.592 ms,0.751 ms,24.0 ms,98.6 ms,15.0 ms,136 ms,1.39 ms,1.04 ms,1.37 ms,25.1 ms,97.7 ms,56.0 ms,108 ms,1.20 ms,0.389 ms,0.663 ms,109 ms,37.6 ms,24.1 ms,19.0 ms,23.7 ms,22.7 ms,37.8 ms,98.8 ms,15.2 ms,15.0 ms,14.7 ms,14.9 ms,109 ms,98.8 ms,35.1 ms,98.7 ms,97.9 ms,97.9 ms,98.0 ms
2026-01-05 11:05:00,18.9 ms,97.9 ms,14.9 ms,111 ms,1.10 ms,0.333 ms,0.917 ms,23.4 ms,98.1 ms,15.0 ms,110 ms,1.54 ms,0.563 ms,0.727 ms,24.0 ms,99.0 ms,14.9 ms,136 ms,0.916 ms,1.06 ms,1.32 ms,23.2 ms,97.8 ms,14.4 ms,108 ms,1.32 ms,0.327 ms,0.648 ms,109 ms,38.3 ms,24.2 ms,18.9 ms,23.1 ms,22.8 ms,38.4 ms,98.6 ms,15.3 ms,14.9 ms,14.3 ms,15.5 ms,109 ms,99.9 ms,35.1 ms,98.8 ms,97.9 ms,97.7 ms,98.0 ms
2026-01-05 11:10:00,18.7 ms,97.9 ms,14.4 ms,111 ms,1.36 ms,0.373 ms,0.744 ms,23.2 ms,98.9 ms,15.2 ms,110 ms,1.46 ms,0.609 ms,0.708 ms,24.0 ms,98.7 ms,15.0 ms,136 ms,0.974 ms,1.09 ms,1.34 ms,25.1 ms,97.8 ms,16.4 ms,108 ms,1.10 ms,0.461 ms,0.635 ms,109 ms,38.1 ms,24.1 ms,18.9 ms,25.0 ms,23.0 ms,38.1 ms,98.6 ms,15.2 ms,14.4 ms,14.6 ms,15.3 ms,109 ms,102 ms,35.1 ms,98.8 ms,97.8 ms,97.7 ms,98.9 ms
2026-01-05 11:15:00,22.8 ms,98.0 ms,14.6 ms,111 ms,1.12 ms,0.382 ms,0.686 ms,22.6 ms,98.9 ms,16.6 ms,110 ms,1.53 ms,0.610 ms,0.653 ms,23.5 ms,99.0 ms,14.8 ms,136 ms,0.912 ms,1.34 ms,1.52 ms,25.0 ms,97.7 ms,15.1 ms,108 ms,1.20 ms,0.449 ms,0.631 ms,109 ms,39.6 ms,23.7 ms,22.8 ms,25.1 ms,22.7 ms,37.6 ms,100 ms,15.0 ms,14.2 ms,14.6 ms,15.3 ms,109 ms,98.6 ms,35.1 ms,98.9 ms,97.8 ms,97.8 ms,98.9 ms
2026-01-05 11:20:00,22.6 ms,97.8 ms,14.3 ms,111 ms,1.27 ms,0.592 ms,0.654 ms,22.2 ms,99.0 ms,76.6 ms,110 ms,1.50 ms,0.732 ms,0.798 ms,23.5 ms,99.9 ms,47.8 ms,136 ms,1.04 ms,0.992 ms,1.32 ms,22.7 ms,97.7 ms,14.5 ms,108 ms,0.954 ms,0.329 ms,0.676 ms,109 ms,37.1 ms,23.3 ms,22.6 ms,22.7 ms,22.3 ms,38.1 ms,98.9 ms,15.0 ms,14.3 ms,14.4 ms,15.3 ms,109 ms,98.6 ms,35.1 ms,100 ms,97.9 ms,98.0 ms,98.8 ms
2026-01-05 11:25:00,22.6 ms,98.7 ms,15.0 ms,111 ms,13.6 ms,0.333 ms,0.686 ms,22.3 ms,98.9 ms,15.4 ms,110 ms,1.56 ms,0.698 ms,0.845 ms,23.4 ms,98.8 ms,20.1 ms,136 ms,1.26 ms,15.7 ms,1.32 ms,22.5 ms,98.6 ms,14.5 ms,108 ms,5.05 ms,0.318 ms,0.735 ms,109 ms,37.3 ms,23.7 ms,22.7 ms,22.8 ms,22.5 ms,37.7 ms,134 ms,21.7 ms,14.4 ms,14.2 ms,15.3 ms,109 ms,98.7 ms,35.1 ms,98.6 ms,98.7 ms,98.5 ms,98.9 ms
2026-01-05 11:30:00,22.7 ms,98.7 ms,14.3 ms,111 ms,1.20 ms,0.520 ms,0.700 ms,23.0 ms,98.8 ms,15.1 ms,110 ms,1.39 ms,0.656 ms,0.860 ms,23.4 ms,98.6 ms,15.3 ms,136 ms,1.01 ms,1.02 ms,1.51 ms,22.6 ms,98.5 ms,14.3 ms,108 ms,1.00 ms,0.492 ms,0.681 ms,109 ms,37.1 ms,23.4 ms,22.6 ms,22.6 ms,22.1 ms,37.4 ms,99.2 ms,15.0 ms,14.1 ms,14.3 ms,15.3 ms,109 ms,98.8 ms,35.1 ms,102 ms,98.8 ms,98.5 ms,98.9 ms
2026-01-05 11:35:00,22.7 ms,97.8 ms,14.5 ms,111 ms,10.6 ms,0.521 ms,0.782 ms,22.0 ms,98.9 ms,15.1 ms,110 ms,1.47 ms,0.670 ms,0.516 ms,23.2 ms,98.7 ms,23.6 ms,136 ms,9.93 ms,0.947 ms,1.66 ms,23.0 ms,97.6 ms,14.2 ms,108 ms,1.26 ms,0.463 ms,0.676 ms,109 ms,44.3 ms,23.5 ms,22.6 ms,23.2 ms,22.1 ms,46.8 ms,98.7 ms,15.8 ms,14.3 ms,14.0 ms,15.3 ms,109 ms,98.5 ms,35.1 ms,98.7 ms,97.8 ms,97.7 ms,98.7 ms
2026-01-05 11:40:00,18.9 ms,97.8 ms,14.7 ms,111 ms,1.08 ms,0.310 ms,0.776 ms,23.3 ms,98.7 ms,15.2 ms,110 ms,1.33 ms,0.641 ms,0.581 ms,24.1 ms,99.8 ms,15.0 ms,136 ms,0.937 ms,0.978 ms,1.39 ms,23.5 ms,97.9 ms,14.8 ms,108 ms,1.32 ms,0.423 ms,0.633 ms,109 ms,39.4 ms,24.1 ms,18.9 ms,23.6 ms,23.8 ms,37.5 ms,98.4 ms,15.0 ms,14.1 ms,15.2 ms,15.4 ms,110 ms,98.6 ms,35.1 ms,100 ms,97.9 ms,97.9 ms,98.8 ms
2026-01-05 11:45:00,19.0 ms,97.8 ms,14.3 ms,111 ms,1.12 ms,0.332 ms,0.749 ms,22.8 ms,98.7 ms,18.0 ms,110 ms,1.43 ms,0.658 ms,0.602 ms,24.3 ms,98.7 ms,14.7 ms,136 ms,1.09 ms,1.22 ms,1.35 ms,23.1 ms,97.9 ms,14.4 ms,108 ms,1.10 ms,0.463 ms,0.663 ms,109 ms,38.3 ms,24.1 ms,19.1 ms,23.1 ms,22.8 ms,38.0 ms,98.6 ms,14.7 ms,14.3 ms,14.4 ms,15.3 ms,109 ms,98.6 ms,35.1 ms,98.6 ms,97.8 ms,97.6 ms,98.7 ms
2026-01-05 11:50:00,19.1 ms,97.9 ms,14.8 ms,111 ms,0.967 ms,0.611 ms,0.704 ms,22.7 ms,98.7 ms,15.4 ms,110 ms,1.32 ms,0.661 ms,0.734 ms,24.1 ms,98.8 ms,15.0 ms,136 ms,1.23 ms,1.02 ms,1.36 ms,23.0 ms,97.8 ms,14.4 ms,108 ms,1.12 ms,0.454 ms,0.695 ms,109 ms,37.8 ms,24.0 ms,18.9 ms,23.1 ms,22.8 ms,37.8 ms,98.6 ms,15.0 ms,14.1 ms,14.1 ms,15.2 ms,109 ms,98.5 ms,35.1 ms,98.7 ms,98.0 ms,97.8 ms,98.7 ms
2026-01-05 11:55:00,18.7 ms,97.7 ms,14.3 ms,111 ms,1.06 ms,0.470 ms,0.723 ms,22.9 ms,98.9 ms,15.1 ms,110 ms,1.43 ms,0.743 ms,0.724 ms,24.2 ms,98.7 ms,15.0 ms,136 ms,0.996 ms,1.11 ms,1.32 ms,23.2 ms,97.6 ms,14.2 ms,108 ms,0.994 ms,0.464 ms,0.657 ms,109 ms,37.9 ms,24.1 ms,19.0 ms,23.2 ms,23.0 ms,37.7 ms,99.4 ms,15.0 ms,14.3 ms,15.1 ms,15.7 ms,109 ms,98.8 ms,35.1 ms,98.6 ms,97.8 ms,97.9 ms,98.7 ms
2026-01-05 12:00:00,18.7 ms,97.9 ms,14.7 ms,111 ms,1.03 ms,0.502 ms,0.699 ms,22.7 ms,98.7 ms,15.2 ms,110 ms,1.42 ms,0.676 ms,0.677 ms,24.3 ms,98.6 ms,14.7 ms,136 ms,1.02 ms,1.45 ms,1.35 ms,23.0 ms,97.7 ms,14.2 ms,108 ms,1.30 ms,0.403 ms,0.678 ms,110 ms,37.7 ms,24.4 ms,18.9 ms,23.1 ms,23.1 ms,37.5 ms,98.8 ms,15.0 ms,14.6 ms,14.6 ms,15.4 ms,110 ms,98.6 ms,35.1 ms,99.3 ms,97.9 ms,97.7 ms,98.8 ms
2026-01-05 12:05:00,18.8 ms,97.8 ms,14.3 ms,111 ms,0.980 ms,0.398 ms,0.694 ms,22.6 ms,99.0 ms,15.1 ms,110 ms,1.39 ms,0.623 ms,0.592 ms,23.9 ms,98.7 ms,14.8 ms,136 ms,1.13 ms,1.06 ms,1.30 ms,23.4 ms,97.8 ms,23.1 ms,108 ms,1.28 ms,0.465 ms,0.669 ms,109 ms,38.1 ms,23.8 ms,18.7 ms,23.2 ms,23.3 ms,38.0 ms,99.0 ms,15.1 ms,14.6 ms,15.1 ms,58.3 ms,109 ms,171 ms,35.1 ms,98.7 ms,97.9 ms,97.9 ms,98.8 ms
2026-01-05 12:10:00,19.0 ms,98.7 ms,14.6 ms,111 ms,1.03 ms,0.626 ms,0.754 ms,22.6 ms,98.8 ms,16.8 ms,110 ms,1.23 ms,0.621 ms,0.706 ms,24.0 ms,98.8 ms,15.1 ms,136 ms,1.01 ms,1.20 ms,1.27 ms,23.0 ms,98.8 ms,14.2 ms,108 ms,1.04 ms,0.502 ms,0.750 ms,110 ms,37.6 ms,24.0 ms,18.8 ms,23.0 ms,22.9 ms,37.8 ms,98.5 ms,15.1 ms,14.6 ms,14.1 ms,15.0 ms,109 ms,98.5 ms,35.1 ms,98.7 ms,98.9 ms,98.6 ms,98.7 ms
2026-01-05 12:15:00,18.9 ms,97.7 ms,14.6 ms,111 ms,7.45 ms,0.387 ms,0.695 ms,23.1 ms,98.7 ms,15.1 ms,110 ms,4.84 ms,0.628 ms,0.638 ms,24.2 ms,98.7 ms,15.3 ms,136 ms,1.53 ms,1.03 ms,1.51 ms,23.1 ms,97.7 ms,14.3 ms,108 ms,1.28 ms,0.543 ms,0.717 ms,110 ms,37.8 ms,24.3 ms,19.3 ms,23.0 ms,23.1 ms,38.0 ms,98.6 ms,15.1 ms,14.8 ms,14.1 ms,14.9 ms,110 ms,98.5 ms,35.1 ms,98.6 ms,97.9 ms,97.7 ms,98.7 ms
2026-01-05 12:20:00,18.7 ms,97.9 ms,14.3 ms,111 ms,1.24 ms,0.349 ms,0.693 ms,23.0 ms,98.9 ms,15.4 ms,110 ms,1.29 ms,0.653 ms,0.856 ms,23.8 ms,98.8 ms,14.8 ms,136 ms,0.985 ms,1.08 ms,1.47 ms,23.5 ms,97.8 ms,14.4 ms,108 ms,1.19 ms,0.495 ms,0.723 ms,109 ms,37.8 ms,24.5 ms,18.8 ms,22.9 ms,22.7 ms,37.8 ms,98.5 ms,15.1 ms,14.6 ms,14.0 ms,15.2 ms,110 ms,98.7 ms,35.1 ms,98.6 ms,97.9 ms,97.8 ms,98.9 ms
